Model,DPO3012
Firmware Version,2.16

Point Format,Y,,,Point Format,Y
Horizontal Units,S,,,Horizontal Units,S
Horizontal Scale,0.0002,,,Horizontal Scale,0.01
Sample Interval,2e-07,,,Sample Interval,1e-05
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,1,,Probe Attenuation,1
Vertical Units,V,V,,Vertical Units,V
Vertical Offset,0,0,,Vertical Offset,0
Vertical Scale,0.5,0.5,,Vertical Scale,0.5
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
-6.240e-05,1.43,0.82,,-3.1200e-03,0.68
-6.220e-05,1.49,0.82,,-3.1100e-03,0.68
-6.200e-05,1.51,0.82,,-3.1000e-03,0.68
-6.180e-05,1.49,0.86,,-3.0900e-03,0.64
-6.160e-05,1.51,0.86,,-3.0800e-03,0.66
-6.140e-05,1.49,0.84,,-3.0700e-03,0.66
-6.120e-05,1.53,0.84,,-3.0600e-03,0.68
-6.100e-05,1.49,0.86,,-3.0500e-03,0.7
-6.080e-05,1.53,0.82,,-3.0400e-03,0.7
-6.060e-05,1.47,0.82,,-3.0300e-03,0.68
-6.040e-05,1.49,0.84,,-3.0200e-03,0.66
-6.020e-05,1.51,0.82,,-3.0100e-03,0.68
-6.000e-05,1.47,0.9,,-3.0000e-03,0.7
-5.980e-05,1.51,0.88,,-2.9900e-03,0.68
-5.960e-05,1.49,0.86,,-2.9800e-03,0.66
-5.940e-05,1.47,0.88,,-2.9700e-03,0.66
-5.920e-05,1.53,0.9,,-2.9600e-03,0.68
-5.900e-05,1.51,0.9,,-2.9500e-03,0.66
-5.880e-05,1.49,0.9,,-2.9400e-03,0.68
-5.860e-05,1.51,0.88,,-2.9300e-03,0.68
-5.840e-05,1.47,0.86,,-2.9200e-03,0.66
-5.820e-05,1.47,0.88,,-2.9100e-03,0.68
-5.800e-05,1.49,0.86,,-2.9000e-03,0.68
-5.780e-05,1.45,0.82,,-2.8900e-03,0.72
-5.760e-05,1.43,0.86,,-2.8800e-03,0.68
-5.740e-05,1.45,0.9,,-2.8700e-03,0.66
-5.720e-05,1.47,0.9,,-2.8600e-03,0.68
-5.700e-05,1.47,0.9,,-2.8500e-03,0.7
-5.680e-05,1.47,0.9,,-2.8400e-03,0.68
-5.660e-05,1.51,0.9,,-2.8300e-03,0.68
-5.640e-05,1.53,0.9,,-2.8200e-03,0.7
-5.620e-05,1.51,0.88,,-2.8100e-03,0.68
-5.600e-05,1.55,0.92,,-2.8000e-03,0.68
-5.580e-05,1.53,0.88,,-2.7900e-03,0.66
-5.560e-05,1.49,0.92,,-2.7800e-03,0.66
-5.540e-05,1.49,0.92,,-2.7700e-03,0.68
-5.520e-05,1.49,0.9,,-2.7600e-03,0.68
-5.500e-05,1.49,0.92,,-2.7500e-03,0.68
-5.480e-05,1.49,0.92,,-2.7400e-03,0.7
-5.460e-05,1.49,0.96,,-2.7300e-03,0.68
-5.440e-05,1.49,0.92,,-2.7200e-03,0.68
-5.420e-05,1.51,0.96,,-2.7100e-03,0.7
-5.400e-05,1.49,0.92,,-2.7000e-03,0.68
-5.380e-05,1.47,0.94,,-2.6900e-03,0.66
-5.360e-05,1.51,0.94,,-2.6800e-03,0.66
-5.340e-05,1.43,0.92,,-2.6700e-03,0.66
-5.320e-05,1.47,0.9,,-2.6600e-03,0.68
-5.300e-05,1.45,0.9,,-2.6500e-03,0.68
-5.280e-05,1.41,0.9,,-2.6400e-03,0.68
-5.260e-05,1.49,0.92,,-2.6300e-03,0.66
-5.240e-05,1.47,0.94,,-2.6200e-03,0.72
-5.220e-05,1.51,0.94,,-2.6100e-03,0.66
-5.200e-05,1.53,0.94,,-2.6000e-03,0.7
-5.180e-05,1.49,0.94,,-2.5900e-03,0.7
-5.160e-05,1.53,0.92,,-2.5800e-03,0.66
-5.140e-05,1.51,0.96,,-2.5700e-03,0.68
-5.120e-05,1.47,0.96,,-2.5600e-03,0.7
-5.100e-05,1.47,0.94,,-2.5500e-03,0.66
-5.080e-05,1.45,0.96,,-2.5400e-03,0.7
-5.060e-05,1.49,0.98,,-2.5300e-03,0.68
-5.040e-05,1.47,0.96,,-2.5200e-03,0.66
-5.020e-05,1.51,1,,-2.5100e-03,0.66
-5.000e-05,1.53,1,,-2.5000e-03,0.68
-4.980e-05,1.49,0.98,,-2.4900e-03,0.68
-4.960e-05,1.51,1,,-2.4800e-03,0.7
-4.940e-05,1.51,1,,-2.4700e-03,0.68
-4.920e-05,1.47,0.96,,-2.4600e-03,0.66
-4.900e-05,1.45,0.98,,-2.4500e-03,0.66
-4.880e-05,1.45,0.98,,-2.4400e-03,0.68
-4.860e-05,1.47,0.96,,-2.4300e-03,0.66
-4.840e-05,1.43,0.96,,-2.4200e-03,0.68
-4.820e-05,1.47,1,,-2.4100e-03,0.68
-4.800e-05,1.47,1,,-2.4000e-03,0.7
-4.780e-05,1.51,1,,-2.3900e-03,0.68
-4.760e-05,1.51,1,,-2.3800e-03,0.7
-4.740e-05,1.51,1,,-2.3700e-03,0.66
-4.720e-05,1.53,0.98,,-2.3600e-03,0.68
-4.700e-05,1.49,1,,-2.3500e-03,0.7
-4.680e-05,1.45,1.02,,-2.3400e-03,0.68
-4.660e-05,1.47,1.02,,-2.3300e-03,0.66
-4.640e-05,1.47,1.02,,-2.3200e-03,0.66
-4.620e-05,1.47,1.02,,-2.3100e-03,0.66
-4.600e-05,1.49,1.02,,-2.3000e-03,0.66
-4.580e-05,1.49,1.04,,-2.2900e-03,0.7
-4.560e-05,1.51,1.02,,-2.2800e-03,0.68
-4.540e-05,1.51,1.02,,-2.2700e-03,0.7
-4.520e-05,1.49,1,,-2.2600e-03,0.68
-4.500e-05,1.49,1,,-2.2500e-03,0.68
-4.480e-05,1.45,1.04,,-2.2400e-03,0.72
-4.460e-05,1.45,1.02,,-2.2300e-03,0.66
-4.440e-05,1.49,1.02,,-2.2200e-03,0.64
-4.420e-05,1.49,1.02,,-2.2100e-03,0.66
-4.400e-05,1.49,1.04,,-2.2000e-03,0.7
-4.380e-05,1.49,1.02,,-2.1900e-03,0.68
-4.360e-05,1.49,1.02,,-2.1800e-03,0.7
-4.340e-05,1.51,1.04,,-2.1700e-03,0.66
-4.320e-05,1.49,1.06,,-2.1600e-03,0.66
-4.300e-05,1.45,1.06,,-2.1500e-03,0.68
-4.280e-05,1.47,1.06,,-2.1400e-03,0.7
-4.260e-05,1.49,1.08,,-2.1300e-03,0.68
-4.240e-05,1.47,1.06,,-2.1200e-03,0.68
-4.220e-05,1.47,1.08,,-2.1100e-03,0.7
-4.200e-05,1.49,1.08,,-2.1000e-03,0.66
-4.180e-05,1.51,1.06,,-2.0900e-03,0.64
-4.160e-05,1.51,1.06,,-2.0800e-03,0.7
-4.140e-05,1.47,1.06,,-2.0700e-03,0.72
-4.120e-05,1.47,1.04,,-2.0600e-03,0.7
-4.100e-05,1.45,1.04,,-2.0500e-03,0.7
-4.080e-05,1.47,1.02,,-2.0400e-03,0.66
-4.060e-05,1.53,1.06,,-2.0300e-03,0.68
-4.040e-05,1.47,1.06,,-2.0200e-03,0.68
-4.020e-05,1.49,1.1,,-2.0100e-03,0.68
-4.000e-05,1.49,1.06,,-2.0000e-03,0.7
-3.980e-05,1.51,1.06,,-1.9900e-03,0.7
-3.960e-05,1.45,1.08,,-1.9800e-03,0.68
-3.940e-05,1.49,1.08,,-1.9700e-03,0.66
-3.920e-05,1.49,1.08,,-1.9600e-03,0.68
-3.900e-05,1.49,1.06,,-1.9500e-03,0.68
-3.880e-05,1.49,1.1,,-1.9400e-03,0.68
-3.860e-05,1.49,1.1,,-1.9300e-03,0.66
-3.840e-05,1.51,1.06,,-1.9200e-03,0.66
-3.820e-05,1.49,1.08,,-1.9100e-03,0.68
-3.800e-05,1.51,1.12,,-1.9000e-03,0.68
-3.780e-05,1.49,1.08,,-1.8900e-03,0.64
-3.760e-05,1.49,1.08,,-1.8800e-03,0.68
-3.740e-05,1.51,1.14,,-1.8700e-03,0.66
-3.720e-05,1.49,1.14,,-1.8600e-03,0.7
-3.700e-05,1.49,1.04,,-1.8500e-03,0.7
-3.680e-05,1.49,1.1,,-1.8400e-03,0.66
-3.660e-05,1.53,1.08,,-1.8300e-03,0.7
-3.640e-05,1.49,1.12,,-1.8200e-03,0.7
-3.620e-05,1.49,1.08,,-1.8100e-03,0.66
-3.600e-05,1.53,1.1,,-1.8000e-03,0.68
-3.580e-05,1.47,1.12,,-1.7900e-03,0.7
-3.560e-05,1.49,1.16,,-1.7800e-03,0.7
-3.540e-05,1.47,1.1,,-1.7700e-03,0.72
-3.520e-05,1.49,1.12,,-1.7600e-03,0.68
-3.500e-05,1.49,1.14,,-1.7500e-03,0.66
-3.480e-05,1.51,1.16,,-1.7400e-03,0.7
-3.460e-05,1.47,1.08,,-1.7300e-03,0.7
-3.440e-05,1.49,1.14,,-1.7200e-03,0.7
-3.420e-05,1.51,1.16,,-1.7100e-03,0.68
-3.400e-05,1.51,1.14,,-1.7000e-03,0.68
-3.380e-05,1.49,1.16,,-1.6900e-03,0.68
-3.360e-05,1.49,1.14,,-1.6800e-03,0.68
-3.340e-05,1.51,1.18,,-1.6700e-03,0.68
-3.320e-05,1.49,1.18,,-1.6600e-03,0.7
-3.300e-05,1.51,1.16,,-1.6500e-03,0.7
-3.280e-05,1.47,1.16,,-1.6400e-03,0.68
-3.260e-05,1.41,1.16,,-1.6300e-03,0.68
-3.240e-05,1.45,1.14,,-1.6200e-03,0.66
-3.220e-05,1.43,1.12,,-1.6100e-03,0.7
-3.200e-05,1.47,1.14,,-1.6000e-03,0.64
-3.180e-05,1.45,1.16,,-1.5900e-03,0.68
-3.160e-05,1.49,1.16,,-1.5800e-03,0.66
-3.140e-05,1.49,1.18,,-1.5700e-03,0.7
-3.120e-05,0.49,1.2,,-1.5600e-03,0.68
-3.100e-05,0.49,1.18,,-1.5500e-03,0.66
-3.080e-05,0.49,1.16,,-1.5400e-03,0.68
-3.060e-05,0.51,1.16,,-1.5300e-03,0.7
-3.040e-05,0.53,1.16,,-1.5200e-03,0.7
-3.020e-05,0.49,1.18,,-1.5100e-03,0.7
-3.000e-05,0.51,1.14,,-1.5000e-03,0.7
-2.980e-05,0.47,1.18,,-1.4900e-03,0.68
-2.960e-05,0.47,1.2,,-1.4800e-03,0.68
-2.940e-05,0.47,1.2,,-1.4700e-03,0.7
-2.920e-05,0.47,1.16,,-1.4600e-03,0.7
-2.900e-05,0.49,1.2,,-1.4500e-03,0.66
-2.880e-05,0.49,1.18,,-1.4400e-03,0.68
-2.860e-05,0.49,1.22,,-1.4300e-03,0.72
-2.840e-05,0.45,1.16,,-1.4200e-03,0.68
-2.820e-05,0.47,1.18,,-1.4100e-03,0.68
-2.800e-05,0.51,1.22,,-1.4000e-03,0.66
-2.780e-05,0.49,1.18,,-1.3900e-03,0.66
-2.760e-05,0.47,1.18,,-1.3800e-03,0.66
-2.740e-05,0.49,1.16,,-1.3700e-03,0.7
-2.720e-05,0.47,1.14,,-1.3600e-03,0.66
-2.700e-05,0.51,1.18,,-1.3500e-03,0.7
-2.680e-05,0.47,1.14,,-1.3400e-03,0.68
-2.660e-05,0.47,1.12,,-1.3300e-03,0.7
-2.640e-05,0.47,1.14,,-1.3200e-03,0.7
-2.620e-05,0.49,1.14,,-1.3100e-03,0.7
-2.600e-05,0.47,1.14,,-1.3000e-03,0.66
-2.580e-05,0.47,1.14,,-1.2900e-03,0.68
-2.560e-05,0.49,1.1,,-1.2800e-03,0.7
-2.540e-05,0.47,1.1,,-1.2700e-03,0.68
-2.520e-05,0.51,1.1,,-1.2600e-03,0.66
-2.500e-05,0.47,1.1,,-1.2500e-03,0.68
-2.480e-05,0.47,1.08,,-1.2400e-03,0.7
-2.460e-05,0.47,1.1,,-1.2300e-03,0.68
-2.440e-05,0.47,1.16,,-1.2200e-03,0.68
-2.420e-05,0.47,1.14,,-1.2100e-03,0.7
-2.400e-05,0.51,1.12,,-1.2000e-03,0.68
-2.380e-05,0.49,1.12,,-1.1900e-03,0.74
-2.360e-05,0.45,1.12,,-1.1800e-03,0.68
-2.340e-05,0.49,1.16,,-1.1700e-03,0.68
-2.320e-05,0.53,1.1,,-1.1600e-03,0.7
-2.300e-05,0.47,1.08,,-1.1500e-03,0.66
-2.280e-05,0.45,1.12,,-1.1400e-03,0.72
-2.260e-05,0.51,1.1,,-1.1300e-03,0.68
-2.240e-05,0.49,1.1,,-1.1200e-03,0.66
-2.220e-05,0.49,1.1,,-1.1100e-03,0.68
-2.200e-05,0.49,1.1,,-1.1000e-03,0.68
-2.180e-05,0.49,1.1,,-1.0900e-03,0.7
-2.160e-05,0.47,1.08,,-1.0800e-03,0.66
-2.140e-05,0.51,1.08,,-1.0700e-03,0.66
-2.120e-05,0.49,1.06,,-1.0600e-03,0.68
-2.100e-05,0.49,1.08,,-1.0500e-03,0.7
-2.080e-05,0.47,1.06,,-1.0400e-03,0.66
-2.060e-05,0.45,1.04,,-1.0300e-03,0.66
-2.040e-05,0.41,1.04,,-1.0200e-03,0.68
-2.020e-05,0.47,1.02,,-1.0100e-03,0.68
-2.000e-05,0.45,1.04,,-1.0000e-03,0.64
-1.980e-05,0.51,1.06,,-9.9000e-04,0.64
-1.960e-05,0.47,1.08,,-9.8000e-04,0.7
-1.940e-05,0.51,1.06,,-9.7000e-04,0.7
-1.920e-05,0.49,1.06,,-9.6000e-04,0.68
-1.900e-05,0.49,1.04,,-9.5000e-04,0.68
-1.880e-05,0.49,1.06,,-9.4000e-04,0.68
-1.860e-05,0.49,1.02,,-9.3000e-04,0.68
-1.840e-05,0.49,1.02,,-9.2000e-04,0.7
-1.820e-05,0.47,1.02,,-9.1000e-04,0.66
-1.800e-05,0.47,1.06,,-9.0000e-04,0.7
-1.780e-05,0.45,1.06,,-8.9000e-04,0.7
-1.760e-05,0.47,1.04,,-8.8000e-04,0.66
-1.740e-05,0.47,1.04,,-8.7000e-04,0.68
-1.720e-05,0.49,1.06,,-8.6000e-04,0.7
-1.700e-05,0.47,1.02,,-8.5000e-04,0.68
-1.680e-05,0.51,1.02,,-8.4000e-04,0.66
-1.660e-05,0.49,1.02,,-8.3000e-04,0.66
-1.640e-05,0.47,1.02,,-8.2000e-04,0.68
-1.620e-05,0.49,1,,-8.1000e-04,0.66
-1.600e-05,0.45,1,,-8.0000e-04,0.66
-1.580e-05,0.47,1,,-7.9000e-04,0.68
-1.560e-05,0.45,1,,-7.8000e-04,0.68
-1.540e-05,0.47,1,,-7.7000e-04,0.66
-1.520e-05,0.49,1.02,,-7.6000e-04,0.66
-1.500e-05,0.49,1.02,,-7.5000e-04,0.68
-1.480e-05,0.51,1.02,,-7.4000e-04,0.68
-1.460e-05,0.45,1.04,,-7.3000e-04,0.7
-1.440e-05,0.49,1,,-7.2000e-04,0.68
-1.420e-05,0.49,1.02,,-7.1000e-04,0.64
-1.400e-05,0.45,1.02,,-7.0000e-04,0.68
-1.380e-05,0.49,1.02,,-6.9000e-04,0.68
-1.360e-05,0.47,1.02,,-6.8000e-04,0.68
-1.340e-05,0.47,1,,-6.7000e-04,0.68
-1.320e-05,0.49,1.02,,-6.6000e-04,0.66
-1.300e-05,0.49,1.02,,-6.5000e-04,0.7
-1.280e-05,0.49,1,,-6.4000e-04,0.68
-1.260e-05,0.53,1,,-6.3000e-04,0.64
-1.240e-05,0.47,1.02,,-6.2000e-04,0.68
-1.220e-05,0.45,0.96,,-6.1000e-04,0.68
-1.200e-05,0.49,0.96,,-6.0000e-04,0.68
-1.180e-05,0.47,0.96,,-5.9000e-04,0.68
-1.160e-05,0.45,0.96,,-5.8000e-04,0.7
-1.140e-05,0.47,0.98,,-5.7000e-04,0.66
-1.120e-05,0.47,0.96,,-5.6000e-04,0.66
-1.100e-05,0.49,1,,-5.5000e-04,0.7
-1.080e-05,0.51,0.96,,-5.4000e-04,0.7
-1.060e-05,0.51,0.96,,-5.3000e-04,0.66
-1.040e-05,0.51,0.98,,-5.2000e-04,0.68
-1.020e-05,0.51,0.96,,-5.1000e-04,0.68
-1.000e-05,0.47,0.98,,-5.0000e-04,0.66
-9.800e-06,0.49,1,,-4.9000e-04,0.66
-9.600e-06,0.49,1,,-4.8000e-04,0.64
-9.400e-06,0.53,0.98,,-4.7000e-04,0.7
-9.200e-06,0.49,0.96,,-4.6000e-04,0.68
-9.000e-06,0.49,0.98,,-4.5000e-04,0.7
-8.800e-06,0.45,0.94,,-4.4000e-04,0.68
-8.600e-06,0.47,0.94,,-4.3000e-04,0.66
-8.400e-06,0.45,0.92,,-4.2000e-04,0.66
-8.200e-06,0.45,0.96,,-4.1000e-04,0.66
-8.000e-06,0.47,0.94,,-4.0000e-04,0.68
-7.800e-06,0.49,0.94,,-3.9000e-04,0.68
-7.600e-06,0.49,0.92,,-3.8000e-04,0.68
-7.400e-06,0.47,0.92,,-3.7000e-04,0.66
-7.200e-06,0.51,0.96,,-3.6000e-04,0.66
-7.000e-06,0.49,0.92,,-3.5000e-04,0.7
-6.800e-06,0.47,0.9,,-3.4000e-04,0.72
-6.600e-06,0.49,0.92,,-3.3000e-04,0.66
-6.400e-06,0.49,0.9,,-3.2000e-04,0.7
-6.200e-06,0.47,0.94,,-3.1000e-04,0.66
-6.000e-06,0.49,0.88,,-3.0000e-04,0.68
-5.800e-06,0.47,0.92,,-2.9000e-04,0.68
-5.600e-06,0.53,0.92,,-2.8000e-04,0.68
-5.400e-06,0.51,0.92,,-2.7000e-04,0.66
-5.200e-06,0.51,0.92,,-2.6000e-04,0.66
-5.000e-06,0.49,0.94,,-2.5000e-04,0.7
-4.800e-06,0.49,0.9,,-2.4000e-04,0.7
-4.600e-06,0.47,0.92,,-2.3000e-04,0.68
-4.400e-06,0.45,0.92,,-2.2000e-04,0.66
-4.200e-06,0.45,0.9,,-2.1000e-04,0.7
-4.000e-06,0.45,0.86,,-2.0000e-04,0.7
-3.800e-06,0.45,0.86,,-1.9000e-04,0.7
-3.600e-06,0.49,0.9,,-1.8000e-04,0.68
-3.400e-06,0.47,0.9,,-1.7000e-04,0.7
-3.200e-06,0.51,0.9,,-1.6000e-04,0.68
-3.000e-06,0.47,0.86,,-1.5000e-04,0.7
-2.800e-06,0.51,0.88,,-1.4000e-04,0.68
-2.600e-06,0.51,0.88,,-1.3000e-04,0.66
-2.400e-06,0.51,0.88,,-1.2000e-04,0.68
-2.200e-06,0.49,0.86,,-1.1000e-04,0.68
-2.000e-06,0.47,0.82,,-1.0000e-04,0.68
-1.800e-06,0.53,0.9,,-9.0000e-05,0.68
-1.600e-06,0.49,0.88,,-8.0000e-05,0.68
-1.400e-06,0.49,0.86,,-7.0000e-05,0.68
-1.200e-06,0.51,0.86,,-6.0000e-05,0.66
-1.000e-06,0.51,0.86,,-5.0000e-05,0.7
-8.000e-07,0.45,0.84,,-4.0000e-05,0.68
-6.000e-07,0.45,0.84,,-3.0000e-05,0.7
-4.000e-07,0.49,0.84,,-2.0000e-05,0.66
-2.000e-07,0.47,0.88,,-1.0000e-05,0.66
9.917e-18,1.43,0.88,,4.6306e-15,1.26
2.000e-07,1.55,0.84,,1.0000e-05,1.28
4.000e-07,1.51,0.84,,2.0000e-05,1.28
6.000e-07,1.49,0.84,,3.0000e-05,1.28
8.000e-07,1.45,0.86,,4.0000e-05,1.28
1.000e-06,1.51,0.88,,5.0000e-05,1.3
1.200e-06,1.51,0.86,,6.0000e-05,1.28
1.400e-06,1.55,0.84,,7.0000e-05,1.26
1.600e-06,1.53,0.86,,8.0000e-05,1.28
1.800e-06,1.49,0.86,,9.0000e-05,1.28
2.000e-06,1.51,0.84,,1.0000e-04,1.28
2.200e-06,1.49,0.86,,1.1000e-04,1.26
2.400e-06,1.49,0.82,,1.2000e-04,1.28
2.600e-06,1.49,0.86,,1.3000e-04,1.26
2.800e-06,1.47,0.84,,1.4000e-04,1.3
3.000e-06,1.45,0.84,,1.5000e-04,1.28
3.200e-06,1.49,0.84,,1.6000e-04,1.28
3.400e-06,1.45,0.84,,1.7000e-04,1.3
3.600e-06,1.47,0.86,,1.8000e-04,1.28
3.800e-06,1.49,0.88,,1.9000e-04,1.26
4.000e-06,1.49,0.9,,2.0000e-04,1.28
4.200e-06,1.45,0.88,,2.1000e-04,1.32
4.400e-06,1.47,0.9,,2.2000e-04,1.28
4.600e-06,1.51,0.86,,2.3000e-04,1.28
4.800e-06,1.51,0.9,,2.4000e-04,1.28
5.000e-06,1.53,0.9,,2.5000e-04,1.26
5.200e-06,1.51,0.88,,2.6000e-04,1.3
5.400e-06,1.51,0.88,,2.7000e-04,1.28
5.600e-06,1.49,0.9,,2.8000e-04,1.28
5.800e-06,1.51,0.9,,2.9000e-04,1.28
6.000e-06,1.47,0.9,,3.0000e-04,1.28
6.200e-06,1.47,0.88,,3.1000e-04,1.28
6.400e-06,1.49,0.9,,3.2000e-04,1.26
6.600e-06,1.45,0.9,,3.3000e-04,1.3
6.800e-06,1.51,0.92,,3.4000e-04,1.3
7.000e-06,1.45,0.94,,3.5000e-04,1.28
7.200e-06,1.49,0.94,,3.6000e-04,1.28
7.400e-06,1.53,0.96,,3.7000e-04,1.28
7.600e-06,1.51,0.9,,3.8000e-04,1.3
7.800e-06,1.51,0.94,,3.9000e-04,1.3
8.000e-06,1.49,0.92,,4.0000e-04,1.28
8.200e-06,1.51,0.94,,4.1000e-04,1.26
8.400e-06,1.49,0.9,,4.2000e-04,1.32
8.600e-06,1.47,0.96,,4.3000e-04,1.28
8.800e-06,1.45,0.94,,4.4000e-04,1.3
9.000e-06,1.47,0.94,,4.5000e-04,1.26
9.200e-06,1.49,0.9,,4.6000e-04,1.3
9.400e-06,1.45,0.92,,4.7000e-04,1.28
9.600e-06,1.51,0.94,,4.8000e-04,1.28
9.800e-06,1.49,0.98,,4.9000e-04,1.26
1.000e-05,1.49,0.94,,5.0000e-04,1.3
1.020e-05,1.53,0.94,,5.1000e-04,1.28
1.040e-05,1.53,0.96,,5.2000e-04,1.26
1.060e-05,1.47,0.96,,5.3000e-04,1.26
1.080e-05,1.45,0.96,,5.4000e-04,1.28
1.100e-05,1.49,0.98,,5.5000e-04,1.28
1.120e-05,1.45,0.96,,5.6000e-04,1.28
1.140e-05,1.49,0.98,,5.7000e-04,1.28
1.160e-05,1.49,1,,5.8000e-04,1.28
1.180e-05,1.49,1,,5.9000e-04,1.3
1.200e-05,1.51,0.98,,6.0000e-04,1.26
1.220e-05,1.51,0.96,,6.1000e-04,1.28
1.240e-05,1.47,1,,6.2000e-04,1.28
1.260e-05,1.49,0.96,,6.3000e-04,1.26
1.280e-05,1.45,0.98,,6.4000e-04,1.28
1.300e-05,1.47,0.96,,6.5000e-04,1.3
1.320e-05,1.47,0.96,,6.6000e-04,1.26
1.340e-05,1.45,0.96,,6.7000e-04,1.28
1.360e-05,1.45,1,,6.8000e-04,1.28
1.380e-05,1.49,0.98,,6.9000e-04,1.28
1.400e-05,1.57,1,,7.0000e-04,1.28
1.420e-05,1.51,1,,7.1000e-04,1.28
1.440e-05,1.49,1,,7.2000e-04,1.28
1.460e-05,1.49,0.98,,7.3000e-04,1.3
1.480e-05,1.47,1,,7.4000e-04,1.3
1.500e-05,1.49,1,,7.5000e-04,1.28
1.520e-05,1.47,1,,7.6000e-04,1.26
1.540e-05,1.45,1,,7.7000e-04,1.28
1.560e-05,1.45,1.04,,7.8000e-04,1.3
1.580e-05,1.49,1,,7.9000e-04,1.28
1.600e-05,1.51,1.04,,8.0000e-04,1.28
1.620e-05,1.45,1.06,,8.1000e-04,1.28
1.640e-05,1.49,1.02,,8.2000e-04,1.28
1.660e-05,1.47,1.02,,8.3000e-04,1.3
1.680e-05,1.49,1.02,,8.4000e-04,1.26
1.700e-05,1.49,1.04,,8.5000e-04,1.28
1.720e-05,1.45,1.02,,8.6000e-04,1.28
1.740e-05,1.47,1.02,,8.7000e-04,1.28
1.760e-05,1.49,1.06,,8.8000e-04,1.3
1.780e-05,1.47,1,,8.9000e-04,1.28
1.800e-05,1.45,1,,9.0000e-04,1.28
1.820e-05,1.51,1.04,,9.1000e-04,1.28
1.840e-05,1.47,1.06,,9.2000e-04,1.26
1.860e-05,1.47,1.04,,9.3000e-04,1.3
1.880e-05,1.47,1.02,,9.4000e-04,1.26
1.900e-05,1.51,1.02,,9.5000e-04,1.28
1.920e-05,1.49,1.04,,9.6000e-04,1.26
1.940e-05,1.53,1.06,,9.7000e-04,1.28
1.960e-05,1.49,1.04,,9.8000e-04,1.26
1.980e-05,1.45,1.06,,9.9000e-04,1.28
2.000e-05,1.51,1.04,,1.0000e-03,1.3
2.020e-05,1.53,1.04,,1.0100e-03,1.3
2.040e-05,1.49,1.06,,1.0200e-03,1.3
2.060e-05,1.47,1.08,,1.0300e-03,1.26
2.080e-05,1.49,1.06,,1.0400e-03,1.3
2.100e-05,1.49,1.04,,1.0500e-03,1.28
2.120e-05,1.49,1.06,,1.0600e-03,1.3
2.140e-05,1.45,1.08,,1.0700e-03,1.3
2.160e-05,1.49,1.06,,1.0800e-03,1.3
2.180e-05,1.47,1.02,,1.0900e-03,1.26
2.200e-05,1.45,1.04,,1.1000e-03,1.26
2.220e-05,1.45,1.08,,1.1100e-03,1.3
2.240e-05,1.45,1.04,,1.1200e-03,1.28
2.260e-05,1.49,1.06,,1.1300e-03,1.26
2.280e-05,1.51,1.08,,1.1400e-03,1.28
2.300e-05,1.53,1.06,,1.1500e-03,1.3
2.320e-05,1.51,1.06,,1.1600e-03,1.26
2.340e-05,1.49,1.06,,1.1700e-03,1.3
2.360e-05,1.51,1.08,,1.1800e-03,1.3
2.380e-05,1.47,1.08,,1.1900e-03,1.28
2.400e-05,1.51,1.08,,1.2000e-03,1.3
2.420e-05,1.45,1.1,,1.2100e-03,1.28
2.440e-05,1.47,1.14,,1.2200e-03,1.3
2.460e-05,1.47,1.12,,1.2300e-03,1.3
2.480e-05,1.51,1.1,,1.2400e-03,1.3
2.500e-05,1.49,1.1,,1.2500e-03,1.24
2.520e-05,1.47,1.14,,1.2600e-03,1.24
2.540e-05,1.51,1.12,,1.2700e-03,1.3
2.560e-05,1.53,1.12,,1.2800e-03,1.28
2.580e-05,1.47,1.1,,1.2900e-03,1.28
2.600e-05,1.47,1.12,,1.3000e-03,1.22
2.620e-05,1.45,1.1,,1.3100e-03,1.26
2.640e-05,1.45,1.12,,1.3200e-03,1.28
2.660e-05,1.45,1.08,,1.3300e-03,1.3
2.680e-05,1.47,1.08,,1.3400e-03,1.28
2.700e-05,1.45,1.12,,1.3500e-03,1.24
2.720e-05,1.45,1.1,,1.3600e-03,1.3
2.740e-05,1.47,1.1,,1.3700e-03,1.28
2.760e-05,1.43,1.14,,1.3800e-03,1.32
2.780e-05,1.49,1.12,,1.3900e-03,1.28
2.800e-05,1.49,1.14,,1.4000e-03,1.32
2.820e-05,1.49,1.12,,1.4100e-03,1.28
2.840e-05,1.51,1.14,,1.4200e-03,1.26
2.860e-05,1.51,1.16,,1.4300e-03,1.3
2.880e-05,1.51,1.16,,1.4400e-03,1.28
2.900e-05,1.51,1.12,,1.4500e-03,1.28
2.920e-05,1.51,1.12,,1.4600e-03,1.28
2.940e-05,1.49,1.14,,1.4700e-03,1.3
2.960e-05,1.49,1.18,,1.4800e-03,1.28
2.980e-05,1.41,1.16,,1.4900e-03,1.28
3.000e-05,1.49,1.16,,1.5000e-03,1.3
3.020e-05,1.49,1.18,,1.5100e-03,1.28
3.040e-05,1.47,1.16,,1.5200e-03,1.32
3.060e-05,1.47,1.2,,1.5300e-03,1.28
3.080e-05,1.47,1.22,,1.5400e-03,1.28
3.100e-05,1.51,1.18,,1.5500e-03,1.28
3.120e-05,0.17,1.18,,1.5600e-03,1.28
