Model,DPO3012
Firmware Version,2.16

Point Format,Y,,,Point Format,Y
Horizontal Units,S,,,Horizontal Units,S
Horizontal Scale,0.0004,,,Horizontal Scale,0.01
Sample Interval,4e-07,,,Sample Interval,1e-05
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,1,,Probe Attenuation,1
Vertical Units,V,V,,Vertical Units,V
Vertical Offset,0,0,,Vertical Offset,0
Vertical Scale,1,1,,Vertical Scale,0.5
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
1.2504e-03,1.44,1.28,,3.1260e-02,0.68
1.2508e-03,1.52,1.36,,3.1270e-02,0.68
1.2512e-03,1.4,1.2,,3.1280e-02,0.7
1.2516e-03,1.36,1.24,,3.1290e-02,0.66
1.2520e-03,1.4,1.24,,3.1300e-02,0.68
1.2524e-03,1.32,1.24,,3.1310e-02,0.7
1.2528e-03,1.48,1.24,,3.1320e-02,0.7
1.2532e-03,1.32,1.28,,3.1330e-02,0.68
1.2536e-03,1.44,1.2,,3.1340e-02,0.7
1.2540e-03,1.4,1.28,,3.1350e-02,0.66
1.2544e-03,1.44,1.32,,3.1360e-02,0.68
1.2548e-03,1.32,1.28,,3.1370e-02,0.68
1.2552e-03,1.56,1.28,,3.1380e-02,0.68
1.2556e-03,1.44,1.28,,3.1390e-02,0.7
1.2560e-03,1.32,1.28,,3.1400e-02,0.7
1.2564e-03,1.4,1.28,,3.1410e-02,0.7
1.2568e-03,1.36,1.2,,3.1420e-02,0.66
1.2572e-03,1.48,1.28,,3.1430e-02,0.68
1.2576e-03,1.4,1.28,,3.1440e-02,0.66
1.2580e-03,1.36,1.32,,3.1450e-02,0.68
1.2584e-03,1.44,1.24,,3.1460e-02,0.68
1.2588e-03,1.44,1.28,,3.1470e-02,0.7
1.2592e-03,1.44,1.28,,3.1480e-02,0.68
1.2596e-03,1.4,1.24,,3.1490e-02,0.68
1.2600e-03,1.36,1.28,,3.1500e-02,0.68
1.2604e-03,1.4,1.24,,3.1510e-02,0.68
1.2608e-03,1.4,1.28,,3.1520e-02,0.66
1.2612e-03,1.4,1.24,,3.1530e-02,0.66
1.2616e-03,1.44,1.28,,3.1540e-02,0.68
1.2620e-03,1.36,1.24,,3.1550e-02,0.68
1.2624e-03,1.4,1.32,,3.1560e-02,0.66
1.2628e-03,1.4,1.28,,3.1570e-02,0.72
1.2632e-03,1.44,1.24,,3.1580e-02,0.7
1.2636e-03,1.48,1.32,,3.1590e-02,0.66
1.2640e-03,1.36,1.24,,3.1600e-02,0.68
1.2644e-03,1.4,1.24,,3.1610e-02,0.68
1.2648e-03,1.36,1.28,,3.1620e-02,0.68
1.2652e-03,1.4,1.24,,3.1630e-02,0.68
1.2656e-03,1.4,1.28,,3.1640e-02,0.66
1.2660e-03,1.4,1.28,,3.1650e-02,0.68
1.2664e-03,1.4,1.28,,3.1660e-02,0.7
1.2668e-03,1.4,1.28,,3.1670e-02,0.7
1.2672e-03,1.4,1.28,,3.1680e-02,0.68
1.2676e-03,1.4,1.28,,3.1690e-02,0.68
1.2680e-03,1.44,1.32,,3.1700e-02,0.68
1.2684e-03,1.36,1.36,,3.1710e-02,0.66
1.2688e-03,1.48,1.32,,3.1720e-02,0.66
1.2692e-03,1.48,1.28,,3.1730e-02,0.68
1.2696e-03,1.44,1.28,,3.1740e-02,0.66
1.2700e-03,1.32,1.28,,3.1750e-02,0.66
1.2704e-03,1.4,1.28,,3.1760e-02,0.66
1.2708e-03,1.36,1.24,,3.1770e-02,0.7
1.2712e-03,1.44,1.28,,3.1780e-02,0.72
1.2716e-03,1.4,1.28,,3.1790e-02,0.66
1.2720e-03,1.4,1.2,,3.1800e-02,0.7
1.2724e-03,1.4,1.36,,3.1810e-02,0.68
1.2728e-03,1.36,1.24,,3.1820e-02,0.66
1.2732e-03,1.36,1.28,,3.1830e-02,0.7
1.2736e-03,1.48,1.28,,3.1840e-02,0.68
1.2740e-03,1.44,1.28,,3.1850e-02,0.66
1.2744e-03,1.4,1.28,,3.1860e-02,0.68
1.2748e-03,1.36,1.32,,3.1870e-02,0.66
1.2752e-03,1.36,1.32,,3.1880e-02,0.7
1.2756e-03,1.4,1.28,,3.1890e-02,0.68
1.2760e-03,1.4,1.28,,3.1900e-02,0.68
1.2764e-03,1.36,1.2,,3.1910e-02,0.66
1.2768e-03,1.36,1.24,,3.1920e-02,0.66
1.2772e-03,1.36,1.24,,3.1930e-02,0.7
1.2776e-03,1.32,1.24,,3.1940e-02,0.68
1.2780e-03,1.4,1.24,,3.1950e-02,0.66
1.2784e-03,1.36,1.28,,3.1960e-02,0.68
1.2788e-03,1.4,1.24,,3.1970e-02,0.64
1.2792e-03,1.4,1.32,,3.1980e-02,0.7
1.2796e-03,1.4,1.32,,3.1990e-02,0.7
1.2800e-03,1.4,1.28,,3.2000e-02,0.64
1.2804e-03,1.4,1.28,,3.2010e-02,0.66
1.2808e-03,1.44,1.24,,3.2020e-02,0.7
1.2812e-03,1.4,1.32,,3.2030e-02,0.66
1.2816e-03,1.4,1.32,,3.2040e-02,0.7
1.2820e-03,1.4,1.36,,3.2050e-02,0.7
1.2824e-03,1.44,1.28,,3.2060e-02,0.68
1.2828e-03,1.36,1.24,,3.2070e-02,0.7
1.2832e-03,1.4,1.28,,3.2080e-02,0.66
1.2836e-03,1.44,1.32,,3.2090e-02,0.66
1.2840e-03,1.44,1.32,,3.2100e-02,0.7
1.2844e-03,1.44,1.32,,3.2110e-02,0.68
1.2848e-03,1.4,1.28,,3.2120e-02,0.7
1.2852e-03,1.4,1.28,,3.2130e-02,0.68
1.2856e-03,1.44,1.32,,3.2140e-02,0.7
1.2860e-03,1.44,1.32,,3.2150e-02,0.68
1.2864e-03,1.44,1.24,,3.2160e-02,0.66
1.2868e-03,1.4,1.2,,3.2170e-02,0.68
1.2872e-03,1.36,1.24,,3.2180e-02,0.7
1.2876e-03,1.4,1.24,,3.2190e-02,0.68
1.2880e-03,1.48,1.24,,3.2200e-02,0.68
1.2884e-03,1.44,1.28,,3.2210e-02,0.68
1.2888e-03,1.4,1.2,,3.2220e-02,0.66
1.2892e-03,1.4,1.28,,3.2230e-02,0.68
1.2896e-03,1.4,1.2,,3.2240e-02,0.7
1.2900e-03,1.4,1.28,,3.2250e-02,0.7
1.2904e-03,1.44,1.28,,3.2260e-02,0.68
1.2908e-03,1.4,1.32,,3.2270e-02,0.68
1.2912e-03,1.4,1.28,,3.2280e-02,0.66
1.2916e-03,1.4,1.28,,3.2290e-02,0.68
1.2920e-03,1.36,1.24,,3.2300e-02,0.68
1.2924e-03,1.36,1.24,,3.2310e-02,0.7
1.2928e-03,1.36,1.32,,3.2320e-02,0.7
1.2932e-03,1.48,1.28,,3.2330e-02,0.68
1.2936e-03,1.4,1.24,,3.2340e-02,0.7
1.2940e-03,1.4,1.32,,3.2350e-02,0.68
1.2944e-03,1.4,1.28,,3.2360e-02,0.66
1.2948e-03,1.4,1.24,,3.2370e-02,0.7
1.2952e-03,1.52,1.28,,3.2380e-02,0.68
1.2956e-03,1.36,1.28,,3.2390e-02,0.7
1.2960e-03,1.4,1.28,,3.2400e-02,0.72
1.2964e-03,1.36,1.24,,3.2410e-02,0.66
1.2968e-03,1.4,1.28,,3.2420e-02,0.7
1.2972e-03,1.4,1.28,,3.2430e-02,0.68
1.2976e-03,1.4,1.24,,3.2440e-02,0.7
1.2980e-03,1.44,1.28,,3.2450e-02,0.68
1.2984e-03,1.44,1.24,,3.2460e-02,0.7
1.2988e-03,1.44,1.24,,3.2470e-02,0.68
1.2992e-03,1.36,1.24,,3.2480e-02,0.68
1.2996e-03,1.44,1.32,,3.2490e-02,0.7
1.3000e-03,1.32,1.24,,3.2500e-02,0.72
1.3004e-03,1.36,1.32,,3.2510e-02,0.7
1.3008e-03,1.4,1.28,,3.2520e-02,0.7
1.3012e-03,1.44,1.28,,3.2530e-02,0.7
1.3016e-03,1.44,1.32,,3.2540e-02,0.66
1.3020e-03,1.4,1.28,,3.2550e-02,0.68
1.3024e-03,1.36,1.28,,3.2560e-02,0.7
1.3028e-03,1.48,1.24,,3.2570e-02,0.66
1.3032e-03,1.4,1.24,,3.2580e-02,0.66
1.3036e-03,1.32,1.24,,3.2590e-02,0.7
1.3040e-03,1.4,1.36,,3.2600e-02,0.68
1.3044e-03,1.36,1.32,,3.2610e-02,0.7
1.3048e-03,1.44,1.28,,3.2620e-02,0.68
1.3052e-03,1.44,1.28,,3.2630e-02,0.68
1.3056e-03,1.36,1.32,,3.2640e-02,0.68
1.3060e-03,1.44,1.36,,3.2650e-02,0.66
1.3064e-03,1.4,1.28,,3.2660e-02,0.66
1.3068e-03,1.4,1.24,,3.2670e-02,0.66
1.3072e-03,1.32,1.28,,3.2680e-02,0.7
1.3076e-03,1.4,1.28,,3.2690e-02,0.68
1.3080e-03,1.4,1.28,,3.2700e-02,0.66
1.3084e-03,1.44,1.24,,3.2710e-02,0.66
1.3088e-03,1.44,1.28,,3.2720e-02,0.64
1.3092e-03,1.44,1.24,,3.2730e-02,0.7
1.3096e-03,1.4,1.28,,3.2740e-02,0.7
1.3100e-03,1.4,1.24,,3.2750e-02,0.68
1.3104e-03,1.48,1.28,,3.2760e-02,0.66
1.3108e-03,1.4,1.28,,3.2770e-02,0.66
1.3112e-03,1.36,1.28,,3.2780e-02,0.68
1.3116e-03,1.44,1.24,,3.2790e-02,0.68
1.3120e-03,1.52,1.28,,3.2800e-02,0.66
1.3124e-03,1.4,1.24,,3.2810e-02,0.7
1.3128e-03,1.4,1.32,,3.2820e-02,0.72
1.3132e-03,1.36,1.32,,3.2830e-02,0.68
1.3136e-03,1.4,1.24,,3.2840e-02,0.68
1.3140e-03,1.36,1.28,,3.2850e-02,0.66
1.3144e-03,1.4,1.2,,3.2860e-02,0.66
1.3148e-03,1.4,1.24,,3.2870e-02,0.68
1.3152e-03,1.36,1.28,,3.2880e-02,0.68
1.3156e-03,1.4,1.32,,3.2890e-02,0.68
1.3160e-03,1.4,1.2,,3.2900e-02,0.68
1.3164e-03,1.36,1.28,,3.2910e-02,0.66
1.3168e-03,1.36,1.24,,3.2920e-02,0.68
1.3172e-03,1.4,1.28,,3.2930e-02,0.66
1.3176e-03,1.4,1.32,,3.2940e-02,0.7
1.3180e-03,1.36,1.24,,3.2950e-02,0.66
1.3184e-03,1.48,1.24,,3.2960e-02,0.68
1.3188e-03,1.4,1.32,,3.2970e-02,0.7
1.3192e-03,1.4,1.24,,3.2980e-02,0.66
1.3196e-03,1.44,1.24,,3.2990e-02,0.68
1.3200e-03,1.4,1.24,,3.3000e-02,0.7
1.3204e-03,1.44,1.28,,3.3010e-02,0.66
1.3208e-03,1.48,1.4,,3.3020e-02,0.72
1.3212e-03,1.4,1.28,,3.3030e-02,0.7
1.3216e-03,1.4,1.32,,3.3040e-02,0.7
1.3220e-03,1.4,1.28,,3.3050e-02,0.7
1.3224e-03,1.4,1.28,,3.3060e-02,0.7
1.3228e-03,1.36,1.2,,3.3070e-02,0.66
1.3232e-03,1.4,1.24,,3.3080e-02,0.68
1.3236e-03,1.44,1.24,,3.3090e-02,0.68
1.3240e-03,1.4,1.24,,3.3100e-02,0.68
1.3244e-03,1.4,1.28,,3.3110e-02,0.64
1.3248e-03,1.44,1.28,,3.3120e-02,0.66
1.3252e-03,1.4,1.28,,3.3130e-02,0.66
1.3256e-03,1.4,1.36,,3.3140e-02,0.7
1.3260e-03,1.4,1.28,,3.3150e-02,0.68
1.3264e-03,1.4,1.28,,3.3160e-02,0.68
1.3268e-03,1.36,1.32,,3.3170e-02,0.7
1.3272e-03,1.44,1.24,,3.3180e-02,0.66
1.3276e-03,1.32,1.36,,3.3190e-02,0.7
1.3280e-03,1.36,1.28,,3.3200e-02,0.68
1.3284e-03,1.36,1.32,,3.3210e-02,0.66
1.3288e-03,1.4,1.28,,3.3220e-02,0.68
1.3292e-03,1.28,1.24,,3.3230e-02,0.7
1.3296e-03,1.36,1.32,,3.3240e-02,0.66
1.3300e-03,1.32,1.24,,3.3250e-02,0.68
1.3304e-03,1.44,1.28,,3.3260e-02,0.68
1.3308e-03,1.4,1.24,,3.3270e-02,0.7
1.3312e-03,1.36,1.28,,3.3280e-02,0.68
1.3316e-03,1.4,1.36,,3.3290e-02,0.7
1.3320e-03,1.36,1.32,,3.3300e-02,0.66
1.3324e-03,1.4,1.32,,3.3310e-02,0.68
1.3328e-03,1.4,1.36,,3.3320e-02,0.66
1.3332e-03,1.44,1.32,,3.3330e-02,0.66
1.3336e-03,1.4,1.28,,3.3340e-02,0.68
1.3340e-03,1.32,1.24,,3.3350e-02,0.7
1.3344e-03,1.4,1.28,,3.3360e-02,0.68
1.3348e-03,1.4,1.32,,3.3370e-02,0.68
1.3352e-03,1.44,1.28,,3.3380e-02,0.68
1.3356e-03,1.44,1.28,,3.3390e-02,0.7
1.3360e-03,1.44,1.32,,3.3400e-02,0.68
1.3364e-03,1.44,1.32,,3.3410e-02,0.68
1.3368e-03,1.44,1.28,,3.3420e-02,0.66
1.3372e-03,1.4,1.32,,3.3430e-02,0.66
1.3376e-03,1.4,1.24,,3.3440e-02,0.64
1.3380e-03,1.4,1.32,,3.3450e-02,0.64
1.3384e-03,1.44,1.24,,3.3460e-02,0.7
1.3388e-03,1.4,1.2,,3.3470e-02,0.68
1.3392e-03,1.44,1.24,,3.3480e-02,0.66
1.3396e-03,1.4,1.28,,3.3490e-02,0.66
1.3400e-03,1.44,1.2,,3.3500e-02,0.72
1.3404e-03,1.32,1.24,,3.3510e-02,0.68
1.3408e-03,1.48,1.24,,3.3520e-02,0.68
1.3412e-03,1.4,1.28,,3.3530e-02,0.64
1.3416e-03,1.44,1.36,,3.3540e-02,0.7
1.3420e-03,1.4,1.24,,3.3550e-02,0.68
1.3424e-03,1.4,1.24,,3.3560e-02,0.7
1.3428e-03,1.4,1.24,,3.3570e-02,0.68
1.3432e-03,1.52,1.16,,3.3580e-02,0.68
1.3436e-03,1.44,1.24,,3.3590e-02,0.68
1.3440e-03,1.4,1.32,,3.3600e-02,0.68
1.3444e-03,1.48,1.2,,3.3610e-02,0.68
1.3448e-03,1.4,1.32,,3.3620e-02,0.66
1.3452e-03,1.48,1.24,,3.3630e-02,0.7
1.3456e-03,1.4,1.24,,3.3640e-02,0.66
1.3460e-03,1.4,1.32,,3.3650e-02,0.68
1.3464e-03,1.44,1.24,,3.3660e-02,0.7
1.3468e-03,1.44,1.28,,3.3670e-02,0.7
1.3472e-03,1.48,1.28,,3.3680e-02,0.66
1.3476e-03,1.4,1.28,,3.3690e-02,0.68
1.3480e-03,1.44,1.28,,3.3700e-02,0.7
1.3484e-03,1.48,1.32,,3.3710e-02,0.7
1.3488e-03,1.4,1.24,,3.3720e-02,0.7
1.3492e-03,1.48,1.32,,3.3730e-02,0.7
1.3496e-03,1.36,1.28,,3.3740e-02,0.68
1.3500e-03,1.4,1.28,,3.3750e-02,0.7
1.3504e-03,1.48,1.28,,3.3760e-02,0.66
1.3508e-03,1.4,1.28,,3.3770e-02,0.66
1.3512e-03,1.36,1.24,,3.3780e-02,0.68
1.3516e-03,1.36,1.24,,3.3790e-02,0.7
1.3520e-03,1.4,1.28,,3.3800e-02,0.66
1.3524e-03,1.4,1.32,,3.3810e-02,0.66
1.3528e-03,1.44,1.32,,3.3820e-02,0.66
1.3532e-03,1.4,1.32,,3.3830e-02,0.66
1.3536e-03,1.44,1.24,,3.3840e-02,0.68
1.3540e-03,1.44,1.2,,3.3850e-02,0.68
1.3544e-03,1.44,1.24,,3.3860e-02,0.7
1.3548e-03,1.36,1.24,,3.3870e-02,0.7
1.3552e-03,1.36,1.24,,3.3880e-02,0.68
1.3556e-03,1.44,1.28,,3.3890e-02,0.64
1.3560e-03,1.36,1.24,,3.3900e-02,0.66
1.3564e-03,1.4,1.24,,3.3910e-02,0.66
1.3568e-03,1.44,1.24,,3.3920e-02,0.68
1.3572e-03,1.4,1.24,,3.3930e-02,0.66
1.3576e-03,1.48,1.28,,3.3940e-02,0.68
1.3580e-03,1.48,1.28,,3.3950e-02,0.7
1.3584e-03,1.32,1.24,,3.3960e-02,0.7
1.3588e-03,1.36,1.32,,3.3970e-02,0.68
1.3592e-03,1.4,1.28,,3.3980e-02,0.64
1.3596e-03,1.44,1.28,,3.3990e-02,0.66
1.3600e-03,1.44,1.28,,3.4000e-02,0.64
1.3604e-03,1.4,1.24,,3.4010e-02,0.66
1.3608e-03,1.4,1.24,,3.4020e-02,0.66
1.3612e-03,1.36,1.28,,3.4030e-02,0.68
1.3616e-03,1.48,1.28,,3.4040e-02,0.7
1.3620e-03,1.4,1.32,,3.4050e-02,0.66
1.3624e-03,1.44,1.28,,3.4060e-02,0.68
1.3628e-03,1.44,1.24,,3.4070e-02,0.66
1.3632e-03,1.4,1.32,,3.4080e-02,0.68
1.3636e-03,1.48,1.28,,3.4090e-02,0.68
1.3640e-03,1.4,1.36,,3.4100e-02,0.68
1.3644e-03,1.4,1.28,,3.4110e-02,0.68
1.3648e-03,1.4,1.2,,3.4120e-02,0.68
1.3652e-03,1.36,1.2,,3.4130e-02,0.68
1.3656e-03,1.32,1.28,,3.4140e-02,0.68
1.3660e-03,1.4,1.28,,3.4150e-02,0.7
1.3664e-03,1.44,1.32,,3.4160e-02,0.68
1.3668e-03,1.4,1.28,,3.4170e-02,0.64
1.3672e-03,1.44,1.24,,3.4180e-02,0.68
1.3676e-03,1.44,1.28,,3.4190e-02,0.66
1.3680e-03,1.4,1.24,,3.4200e-02,0.68
1.3684e-03,1.36,1.28,,3.4210e-02,0.68
1.3688e-03,1.36,1.24,,3.4220e-02,0.68
1.3692e-03,1.4,1.24,,3.4230e-02,0.68
1.3696e-03,1.4,1.2,,3.4240e-02,0.68
1.3700e-03,1.36,1.32,,3.4250e-02,0.7
1.3704e-03,1.44,1.28,,3.4260e-02,0.66
1.3708e-03,1.48,1.36,,3.4270e-02,0.66
1.3712e-03,1.4,1.28,,3.4280e-02,0.68
1.3716e-03,1.4,1.28,,3.4290e-02,0.66
1.3720e-03,1.4,1.28,,3.4300e-02,0.72
1.3724e-03,1.4,1.24,,3.4310e-02,0.66
1.3728e-03,1.36,1.28,,3.4320e-02,0.66
1.3732e-03,1.44,1.28,,3.4330e-02,0.68
1.3736e-03,1.56,1.32,,3.4340e-02,0.7
1.3740e-03,1.4,1.24,,3.4350e-02,0.66
1.3744e-03,1.36,1.24,,3.4360e-02,0.72
1.3748e-03,1.36,1.24,,3.4370e-02,0.7
1.3752e-03,1.36,1.24,,3.4380e-02,0.64
1.3756e-03,1.44,1.28,,3.4390e-02,0.66
1.3760e-03,1.4,1.24,,3.4400e-02,0.68
1.3764e-03,1.36,1.28,,3.4410e-02,0.7
1.3768e-03,1.4,1.28,,3.4420e-02,0.7
1.3772e-03,1.44,1.28,,3.4430e-02,0.66
1.3776e-03,1.44,1.32,,3.4440e-02,0.66
1.3780e-03,1.4,1.36,,3.4450e-02,0.68
1.3784e-03,1.36,1.32,,3.4460e-02,0.68
1.3788e-03,1.48,1.28,,3.4470e-02,0.68
1.3792e-03,1.4,1.28,,3.4480e-02,0.7
1.3796e-03,1.44,1.32,,3.4490e-02,0.68
1.3800e-03,1.4,1.24,,3.4500e-02,0.68
1.3804e-03,1.44,1.28,,3.4510e-02,0.7
1.3808e-03,1.4,1.24,,3.4520e-02,0.68
1.3812e-03,1.4,1.28,,3.4530e-02,0.66
1.3816e-03,1.4,1.32,,3.4540e-02,0.68
1.3820e-03,1.48,1.28,,3.4550e-02,0.7
1.3824e-03,1.52,1.24,,3.4560e-02,0.68
1.3828e-03,1.48,1.24,,3.4570e-02,0.68
1.3832e-03,1.4,1.28,,3.4580e-02,0.68
1.3836e-03,1.4,1.4,,3.4590e-02,0.66
1.3840e-03,1.44,1.28,,3.4600e-02,0.7
1.3844e-03,1.36,1.32,,3.4610e-02,0.7
1.3848e-03,1.4,1.24,,3.4620e-02,0.68
1.3852e-03,1.44,1.28,,3.4630e-02,0.68
1.3856e-03,1.48,1.24,,3.4640e-02,0.7
1.3860e-03,1.44,1.24,,3.4650e-02,0.66
1.3864e-03,1.48,1.24,,3.4660e-02,0.68
1.3868e-03,1.36,1.32,,3.4670e-02,0.68
1.3872e-03,1.4,1.28,,3.4680e-02,0.68
1.3876e-03,1.4,1.24,,3.4690e-02,0.68
1.3880e-03,1.48,1.28,,3.4700e-02,0.66
1.3884e-03,1.44,1.24,,3.4710e-02,0.68
1.3888e-03,1.32,1.24,,3.4720e-02,0.66
1.3892e-03,1.36,1.28,,3.4730e-02,0.68
1.3896e-03,1.4,1.28,,3.4740e-02,0.66
1.3900e-03,1.44,1.2,,3.4750e-02,0.72
1.3904e-03,1.48,1.24,,3.4760e-02,0.7
1.3908e-03,1.4,1.28,,3.4770e-02,0.68
1.3912e-03,1.44,1.24,,3.4780e-02,0.68
1.3916e-03,1.44,1.28,,3.4790e-02,0.68
1.3920e-03,1.4,1.32,,3.4800e-02,0.68
1.3924e-03,1.44,1.28,,3.4810e-02,0.68
1.3928e-03,1.4,1.28,,3.4820e-02,0.72
1.3932e-03,1.36,1.28,,3.4830e-02,0.68
1.3936e-03,1.44,1.32,,3.4840e-02,0.68
1.3940e-03,1.44,1.32,,3.4850e-02,0.68
1.3944e-03,1.4,1.28,,3.4860e-02,0.68
1.3948e-03,1.44,1.36,,3.4870e-02,0.68
1.3952e-03,1.4,1.2,,3.4880e-02,0.66
1.3956e-03,1.44,1.24,,3.4890e-02,0.64
1.3960e-03,1.44,1.28,,3.4900e-02,0.68
1.3964e-03,1.44,1.28,,3.4910e-02,0.7
1.3968e-03,1.44,1.2,,3.4920e-02,0.66
1.3972e-03,1.44,1.28,,3.4930e-02,0.7
1.3976e-03,1.44,1.36,,3.4940e-02,0.64
1.3980e-03,1.4,1.28,,3.4950e-02,0.68
1.3984e-03,1.44,1.24,,3.4960e-02,0.68
1.3988e-03,1.44,1.28,,3.4970e-02,0.7
1.3992e-03,1.44,1.28,,3.4980e-02,0.7
1.3996e-03,1.4,1.24,,3.4990e-02,0.7
1.4000e-03,1.4,1.24,,3.5000e-02,0.66
1.4004e-03,1.4,1.28,,3.5010e-02,0.68
1.4008e-03,1.36,1.24,,3.5020e-02,0.7
1.4012e-03,1.4,1.24,,3.5030e-02,0.66
1.4016e-03,1.4,1.24,,3.5040e-02,0.7
1.4020e-03,1.44,1.32,,3.5050e-02,0.66
1.4024e-03,1.44,1.32,,3.5060e-02,0.68
1.4028e-03,1.36,1.32,,3.5070e-02,0.68
1.4032e-03,1.36,1.32,,3.5080e-02,0.66
1.4036e-03,1.44,1.28,,3.5090e-02,0.7
1.4040e-03,1.36,1.32,,3.5100e-02,0.64
1.4044e-03,1.44,1.36,,3.5110e-02,0.66
1.4048e-03,1.36,1.28,,3.5120e-02,0.68
1.4052e-03,1.48,1.32,,3.5130e-02,0.66
1.4056e-03,1.44,1.32,,3.5140e-02,0.64
1.4060e-03,1.4,1.28,,3.5150e-02,0.66
1.4064e-03,1.44,1.28,,3.5160e-02,0.66
1.4068e-03,1.4,1.32,,3.5170e-02,0.66
1.4072e-03,1.4,1.32,,3.5180e-02,0.68
1.4076e-03,1.36,1.28,,3.5190e-02,0.68
1.4080e-03,1.4,1.28,,3.5200e-02,0.68
1.4084e-03,1.36,1.28,,3.5210e-02,0.66
1.4088e-03,1.36,1.24,,3.5220e-02,0.66
1.4092e-03,1.4,1.32,,3.5230e-02,0.7
1.4096e-03,1.36,1.32,,3.5240e-02,0.66
1.4100e-03,1.4,1.28,,3.5250e-02,0.68
1.4104e-03,1.4,1.32,,3.5260e-02,0.7
1.4108e-03,1.44,1.24,,3.5270e-02,0.68
1.4112e-03,1.4,1.28,,3.5280e-02,0.66
1.4116e-03,1.4,1.24,,3.5290e-02,0.66
1.4120e-03,1.4,1.24,,3.5300e-02,0.7
1.4124e-03,1.52,1.28,,3.5310e-02,0.7
1.4128e-03,1.4,1.28,,3.5320e-02,0.7
1.4132e-03,1.44,1.28,,3.5330e-02,0.7
1.4136e-03,1.4,1.24,,3.5340e-02,0.7
1.4140e-03,1.48,1.36,,3.5350e-02,0.72
1.4144e-03,1.4,1.24,,3.5360e-02,0.7
1.4148e-03,1.32,1.24,,3.5370e-02,0.68
1.4152e-03,1.32,1.28,,3.5380e-02,0.68
1.4156e-03,1.4,1.28,,3.5390e-02,0.66
1.4160e-03,1.32,1.28,,3.5400e-02,0.66
1.4164e-03,1.4,1.24,,3.5410e-02,0.68
1.4168e-03,1.48,1.24,,3.5420e-02,0.66
1.4172e-03,1.48,1.28,,3.5430e-02,0.64
1.4176e-03,1.48,1.24,,3.5440e-02,0.66
1.4180e-03,1.44,1.36,,3.5450e-02,0.66
1.4184e-03,1.44,1.28,,3.5460e-02,0.68
1.4188e-03,1.4,1.36,,3.5470e-02,0.7
1.4192e-03,1.32,1.32,,3.5480e-02,0.66
1.4196e-03,1.4,1.28,,3.5490e-02,0.68
1.4200e-03,1.4,1.2,,3.5500e-02,0.68
1.4204e-03,1.4,1.24,,3.5510e-02,0.66
1.4208e-03,1.48,1.28,,3.5520e-02,0.7
1.4212e-03,1.44,1.24,,3.5530e-02,0.68
1.4216e-03,1.36,1.24,,3.5540e-02,0.66
1.4220e-03,1.32,1.28,,3.5550e-02,0.64
1.4224e-03,1.44,1.32,,3.5560e-02,0.68
1.4228e-03,1.44,1.28,,3.5570e-02,0.66
1.4232e-03,1.36,1.32,,3.5580e-02,0.7
1.4236e-03,1.4,1.28,,3.5590e-02,0.64
1.4240e-03,1.4,1.28,,3.5600e-02,0.68
1.4244e-03,1.44,1.32,,3.5610e-02,0.7
1.4248e-03,1.4,1.24,,3.5620e-02,0.7
1.4252e-03,1.36,1.32,,3.5630e-02,0.68
1.4256e-03,1.36,1.28,,3.5640e-02,0.66
1.4260e-03,1.48,1.24,,3.5650e-02,0.7
1.4264e-03,1.44,1.24,,3.5660e-02,0.68
1.4268e-03,1.36,1.28,,3.5670e-02,0.68
1.4272e-03,1.44,1.4,,3.5680e-02,0.7
1.4276e-03,1.36,1.24,,3.5690e-02,0.66
1.4280e-03,1.4,1.36,,3.5700e-02,0.66
1.4284e-03,1.36,1.28,,3.5710e-02,0.66
1.4288e-03,1.32,1.24,,3.5720e-02,0.7
1.4292e-03,1.36,1.28,,3.5730e-02,0.66
1.4296e-03,1.36,1.28,,3.5740e-02,0.66
1.4300e-03,1.44,1.24,,3.5750e-02,0.68
1.4304e-03,1.48,1.28,,3.5760e-02,0.68
1.4308e-03,1.44,1.28,,3.5770e-02,0.68
1.4312e-03,1.44,1.28,,3.5780e-02,0.64
1.4316e-03,1.32,1.24,,3.5790e-02,0.68
1.4320e-03,1.4,1.24,,3.5800e-02,0.68
1.4324e-03,1.44,1.32,,3.5810e-02,0.66
1.4328e-03,1.4,1.24,,3.5820e-02,0.72
1.4332e-03,1.4,1.28,,3.5830e-02,0.66
1.4336e-03,1.44,1.32,,3.5840e-02,0.68
1.4340e-03,1.4,1.24,,3.5850e-02,0.7
1.4344e-03,1.4,1.28,,3.5860e-02,0.68
1.4348e-03,1.4,1.24,,3.5870e-02,0.68
1.4352e-03,1.44,1.28,,3.5880e-02,0.68
1.4356e-03,1.44,1.36,,3.5890e-02,0.7
1.4360e-03,1.44,1.32,,3.5900e-02,0.66
1.4364e-03,1.4,1.36,,3.5910e-02,0.66
1.4368e-03,1.44,1.28,,3.5920e-02,0.7
1.4372e-03,1.4,1.32,,3.5930e-02,0.66
1.4376e-03,1.48,1.24,,3.5940e-02,0.66
1.4380e-03,1.48,1.28,,3.5950e-02,0.7
1.4384e-03,1.4,1.28,,3.5960e-02,0.68
1.4388e-03,1.32,1.2,,3.5970e-02,0.66
